,protein,mol_id,label
12945,CHEMBL2871,224518,0
89743,CHEMBL338,198461,1
91377,CHEMBL3229,1272937,1
89964,CHEMBL4077,581871,0
10906,CHEMBL339,88801,1
80433,CHEMBL3719,55289,1
29999,CHEMBL322,222202,1
31358,CHEMBL302,1384882,0
103811,CHEMBL2868,120336,1
99614,CHEMBL4980,1264706,0
70568,CHEMBL1293231,934789,1
18156,CHEMBL269,74267,1
3795,CHEMBL3358,207547,0
96036,CHEMBL338,715475,0
84393,CHEMBL313,1570149,0
10275,CHEMBL4124,268141,1
28029,CHEMBL3066,246670,0
86368,CHEMBL338,283606,1
82166,CHEMBL338,313726,1
86396,CHEMBL1255164,1517387,1
98063,CHEMBL6140,1998172,1
37825,CHEMBL3461,118027,0
86147,CHEMBL270,1544780,0
70198,CHEMBL2079848,1365316,1
77986,CHEMBL311,369810,1
29817,CHEMBL3199,261913,1
23968,CHEMBL3766,213853,0
84771,CHEMBL2851,108746,0
61731,CHEMBL4980,1759616,0
20299,CHEMBL273,271108,1
73660,CHEMBL3910,426747,1
93758,CHEMBL4774,1517949,1
87007,CHEMBL5102,408280,1
43214,CHEMBL330,548335,0
70633,CHEMBL3571,1515371,0
95822,CHEMBL1293238,1010043,0
56005,CHEMBL1293231,926505,1
45212,CHEMBL276,211321,1
87485,CHEMBL2851,1054839,1
65998,CHEMBL270,324048,1
61547,CHEMBL313,1559424,1
640,CHEMBL339,228084,1
103737,CHEMBL1293231,963402,0
73826,CHEMBL3222,469185,1
53175,CHEMBL4336,603495,1
5474,CHEMBL2871,115701,1
28230,CHEMBL2854,5362,1
35733,CHEMBL257,272015,0
6189,CHEMBL312,116225,1
76463,CHEMBL1293231,834915,1
28935,CHEMBL270,12381,0
60486,CHEMBL3223,1267698,1
81502,CHEMBL6140,1989165,0
95704,CHEMBL276,1521908,1
99342,CHEMBL1293238,981125,1
63765,CHEMBL285,193974,1
94511,CHEMBL3229,1428026,0
1309,CHEMBL319,202806,1
53279,CHEMBL3910,1560042,1
93162,CHEMBL3571,315208,0
1884,CHEMBL3066,246475,0
83025,CHEMBL2564,310741,0
92081,CHEMBL4140,1585735,1
76149,CHEMBL3247,418858,1
74721,CHEMBL1293238,929437,0
75257,CHEMBL273,497718,0
99385,CHEMBL2189160,1446834,0
105713,CHEMBL5262,1144317,1
23580,CHEMBL269,609086,1
101603,CHEMBL257,179799,1
53626,CHEMBL319,88239,1
94645,CHEMBL2567,450655,1
74357,CHEMBL3199,1945846,0
93850,CHEMBL273,207094,1
85645,CHEMBL1293231,817867,1
32888,CHEMBL273,1594518,1
53527,CHEMBL1293231,781634,1
6671,CHEMBL3066,109406,1
61594,CHEMBL302,431216,0
28849,CHEMBL4124,206828,1
25000,CHEMBL273,28476,1
27885,CHEMBL338,609368,1
44617,CHEMBL339,550827,0
50999,CHEMBL313,195374,0
90511,CHEMBL2564,1963994,0
76944,CHEMBL273,1797673,0
64405,CHEMBL1293231,726923,0
57271,CHEMBL273,313139,1
18395,CHEMBL3718,207716,0
65711,CHEMBL269,179204,1
93415,CHEMBL2564,397723,1
55565,CHEMBL2207,1987319,1
103731,CHEMBL4047,142996,1
20990,CHEMBL4329,170671,1
4013,CHEMBL3066,277165,1
71961,CHEMBL307,490301,1
103757,CHEMBL4321,1422923,0
32460,CHEMBL313,53772,1
71592,CHEMBL270,569923,0
16811,CHEMBL2871,167180,1
61548,CHEMBL2858,1421914,1
45157,CHEMBL3160,171662,1
43948,CHEMBL339,240659,0
66011,CHEMBL269,468494,0
84721,CHEMBL4477,296382,1
41074,CHEMBL4566,155278,0
76438,CHEMBL4552,161929,1
14863,CHEMBL2871,1248403,1
55348,CHEMBL1293231,860012,0
67845,CHEMBL276,4557,1
7192,CHEMBL3138,238249,0
67998,CHEMBL4566,206060,0
54370,CHEMBL1770046,1143750,1
69710,CHEMBL5387,2054796,1
81495,CHEMBL3762,225985,1
98132,CHEMBL4980,600648,1
69690,CHEMBL2052039,1354113,0
90116,CHEMBL1293231,926448,1
79097,CHEMBL4774,440126,0
70821,CHEMBL3802,1360296,1
61521,CHEMBL1293231,1676887,1
90506,CHEMBL3858,1847860,1
7107,CHEMBL4124,267093,1
105895,CHEMBL2496,1162529,1
14766,CHEMBL4566,154589,1
58968,CHEMBL1293238,728028,0
99736,CHEMBL269,100765,1
55574,CHEMBL5756,1528497,0
54849,CHEMBL5669,500906,1
28217,CHEMBL263,125496,1
40580,CHEMBL1075293,1343997,1
65920,CHEMBL6140,1993530,1
15758,CHEMBL338,191491,1
61668,CHEMBL4468,469619,0
66696,CHEMBL270,1385310,1
87308,CHEMBL4124,1272904,1
65359,CHEMBL3571,1530298,1
9627,CHEMBL339,223251,1
49087,CHEMBL273,173429,1
81123,CHEMBL3263,1557417,1
39333,CHEMBL2395,3626,1
31245,CHEMBL2146350,1992058,1
25979,CHEMBL318,166336,0
76162,CHEMBL4649,633549,1
52795,CHEMBL3358,319902,1
64475,CHEMBL4980,632919,1
11969,CHEMBL322,264902,1
78033,CHEMBL3072,74430,1
41485,CHEMBL3199,272703,0
89703,CHEMBL3910,1251311,1
72131,CHEMBL2391,1565546,1
38244,CHEMBL3199,30213,0
104647,CHEMBL3229,568706,1
59544,CHEMBL338,77138,0
79413,CHEMBL1075111,627209,1
92072,CHEMBL3360,340740,0
17833,CHEMBL3247,1543366,0
28459,CHEMBL4675,1545709,0
29488,CHEMBL3427,227016,0
23903,CHEMBL270,548046,0
77844,CHEMBL1293231,780898,1
14800,CHEMBL2389,149095,0
626,CHEMBL2871,188924,0
54569,CHEMBL3508,281771,0
104478,CHEMBL2622,489717,0
77126,CHEMBL338,582997,0
2100,CHEMBL273,60512,1
14949,CHEMBL2871,231240,0
52514,CHEMBL318,156479,1
97602,CHEMBL1293238,917110,1
41504,CHEMBL2496,2007123,1
16616,CHEMBL2993,148220,0
25410,CHEMBL2384,199526,1
105749,CHEMBL3222,1961990,1
37294,CHEMBL3066,142728,0
100522,CHEMBL4980,1440686,1
90053,CHEMBL269,324513,0
57123,CHEMBL1293231,1034750,1
28638,CHEMBL3508,296049,1
24535,CHEMBL318,36094,0
74231,CHEMBL6140,1997269,1
73080,CHEMBL285,8574,1
4276,CHEMBL3247,1543421,1
42917,CHEMBL269,262083,1
29684,CHEMBL339,119735,0
63750,CHEMBL3138,1420007,1
40935,CHEMBL3459,6211,1
98021,CHEMBL273,6182,1
69560,CHEMBL318,1385720,1
1267,CHEMBL318,114364,1
61622,CHEMBL2622,1745104,1
86853,CHEMBL339,325133,0
16976,CHEMBL270,163026,0
89841,CHEMBL324,513787,1
7061,CHEMBL2501,1591653,1
10414,CHEMBL3602,244020,1
66654,CHEMBL3602,492922,1
105411,CHEMBL2499,1335998,0
19165,CHEMBL338,254092,1
103148,CHEMBL3361,2361,1
100901,CHEMBL2459,369940,1
50832,CHEMBL318,606803,1
37471,CHEMBL4566,139477,1
89096,CHEMBL2851,591562,1
78575,CHEMBL2622,484696,0
57558,CHEMBL339,505919,0
67092,CHEMBL3360,230679,1
89067,CHEMBL270,356258,1
32561,CHEMBL2363,173118,0
55557,CHEMBL338,283747,1
88031,CHEMBL330,92356,1
102436,CHEMBL3229,1620428,0
28525,CHEMBL313,1594811,1
39458,CHEMBL318,46240,1
51528,CHEMBL273,77532,1
64065,CHEMBL320,329856,1
37291,CHEMBL4124,97073,1
58629,CHEMBL6140,1997180,1
23282,CHEMBL339,223658,1
64803,CHEMBL1293238,798619,1
4470,CHEMBL273,65409,1
59450,CHEMBL269,324852,1
87377,CHEMBL3072,1973560,1
82012,CHEMBL2564,1831799,1
1568,CHEMBL3138,292963,1
5248,CHEMBL270,233488,1
48067,CHEMBL318,115344,1
32806,CHEMBL269,196876,1
30304,CHEMBL4017,2016195,0
1421,CHEMBL339,200762,1
27424,CHEMBL304,32957,0
57969,CHEMBL2804,685000,1
71407,CHEMBL3780,515922,0
51077,CHEMBL273,145110,1
100989,CHEMBL4908,2013253,1
45916,CHEMBL3766,227281,1
71331,CHEMBL3048,93362,1
59031,CHEMBL2577,561069,1
40290,CHEMBL339,56206,0
89868,CHEMBL309,98821,0
66921,CHEMBL2564,623278,1
34481,CHEMBL339,651672,1
75222,CHEMBL1293231,792443,0
79710,CHEMBL276,430398,0
45792,CHEMBL302,1385681,0
75013,CHEMBL3614,703089,0
20308,CHEMBL313,47550,0
72892,CHEMBL2564,478778,1
97207,CHEMBL313,549588,0
10641,CHEMBL3160,643,1
61865,CHEMBL3910,408331,1
876,CHEMBL276,9861,0
62670,CHEMBL313,1828787,1
9449,CHEMBL339,228085,1
53956,CHEMBL3222,1632303,1
7117,CHEMBL276,258131,0
41622,CHEMBL318,605209,1
96656,CHEMBL3602,1951026,1
79487,CHEMBL3858,1941332,0
74188,CHEMBL1293231,1306167,1
8539,CHEMBL4566,292723,1
76350,CHEMBL269,236169,1
22697,CHEMBL3427,547466,0
57756,CHEMBL4675,374619,0
32738,CHEMBL3996,214510,1
51652,CHEMBL3199,22034,0
63140,CHEMBL1075140,1440283,1
100571,CHEMBL5570,2007607,1
64169,CHEMBL2749,352176,0
92182,CHEMBL1293238,933630,0
15797,CHEMBL339,236437,1
22421,CHEMBL2854,95980,0
95602,CHEMBL2146350,2081170,1
78521,CHEMBL2854,239983,1
44352,CHEMBL313,231729,0
105564,CHEMBL4552,1835725,1
51945,CHEMBL2496,1996167,1
1959,CHEMBL338,1594763,1
93525,CHEMBL3199,297210,1
75345,CHEMBL3833,2005978,1
79152,CHEMBL5106,1760652,1
12341,CHEMBL4124,641621,1
69902,CHEMBL5353,1273710,1
59722,CHEMBL5424,480403,0
80213,CHEMBL2851,1145266,1
100965,CHEMBL4552,1354814,1
67694,CHEMBL2871,1270556,1
85377,CHEMBL3859,147360,0
95115,CHEMBL1293231,1685975,0
56590,CHEMBL2659,572363,0
106159,CHEMBL2564,310849,1
86093,CHEMBL3358,1336297,0
42932,CHEMBL3457,29299,1
24134,CHEMBL339,34630,1
53473,CHEMBL311,369918,0
12703,CHEMBL339,6182,0
12297,CHEMBL313,253314,1
55953,CHEMBL269,212856,1
94228,CHEMBL1075269,1834529,1
19261,CHEMBL3465,227040,1
48658,CHEMBL4566,99605,1
34602,CHEMBL3360,1385877,1
14617,CHEMBL2854,5292,0
69208,CHEMBL2659,678077,1
91817,CHEMBL4649,520686,1
68412,CHEMBL5373,454434,0
41974,CHEMBL5450,161220,1
58426,CHEMBL1293231,892659,0
78909,CHEMBL1293231,884924,1
60303,CHEMBL4908,2013243,1
53039,CHEMBL2470,1515359,1
106014,CHEMBL2488,307900,0
58143,CHEMBL270,1270341,1
55267,CHEMBL2034805,1578598,1
81035,CHEMBL3858,1941324,0
50427,CHEMBL3114,122936,0
12391,CHEMBL3066,280068,1
68353,CHEMBL6140,2002221,1
63625,CHEMBL338,717161,0
60162,CHEMBL5313,745522,0
37678,CHEMBL1075293,875308,0
63165,CHEMBL1293231,783561,1
60455,CHEMBL318,428978,1
52376,CHEMBL5508,26772,0
9358,CHEMBL338,29386,0
100462,CHEMBL339,1339912,1
49404,CHEMBL269,163304,1
78397,CHEMBL307,522339,1
57619,CHEMBL3571,1427351,1
30026,CHEMBL276,146267,0
94700,CHEMBL1293231,785938,0
103896,CHEMBL270,124305,0
27408,CHEMBL2384,283245,1
104230,CHEMBL1293231,816488,0
90850,CHEMBL1075228,2080938,1
79074,CHEMBL2622,1836123,1
69419,CHEMBL5373,1839322,1
26817,CHEMBL2146350,1991980,1
70879,CHEMBL4108,218090,0
94277,CHEMBL3571,516356,1
30515,CHEMBL339,9726,0
62809,CHEMBL3571,564684,1
14223,CHEMBL302,1384662,0
50181,CHEMBL2871,59797,0
101682,CHEMBL3222,1384186,0
82277,CHEMBL3455,1428513,1
10905,CHEMBL313,609541,0
56314,CHEMBL2129,420579,1
42640,CHEMBL4124,266043,1
56058,CHEMBL5445,1515033,1
7224,CHEMBL4566,5154,1
20864,CHEMBL318,35771,0
17772,CHEMBL2496,2007108,1
23059,CHEMBL339,551980,1
49961,CHEMBL304,253921,1
47267,CHEMBL338,273349,0
96693,CHEMBL2622,1145288,1
81405,CHEMBL1293231,958507,1
61854,CHEMBL4124,139239,1
84196,CHEMBL1293231,1683627,0
60137,CHEMBL3229,560357,1
3011,CHEMBL339,550369,0
30437,CHEMBL273,112337,1
99634,CHEMBL5102,315114,0
91642,CHEMBL5769,1732065,0
5528,CHEMBL4566,1633897,0
69886,CHEMBL270,15227,1
84885,CHEMBL302,231248,0
74921,CHEMBL5160,2077269,1
70902,CHEMBL263,94678,1
10221,CHEMBL3247,165266,0
94946,CHEMBL3399,169690,0
70911,CHEMBL3278,1949240,0
90732,CHEMBL1293231,724649,1
73613,CHEMBL3571,520858,1
24761,CHEMBL2993,240030,1
12271,CHEMBL5508,761237,1
23609,CHEMBL2625,16794,1
15811,CHEMBL318,18538,1
76510,CHEMBL2470,1561202,1
105483,CHEMBL4730,2003641,1
94119,CHEMBL5373,1530299,1
64301,CHEMBL339,1145274,0
79224,CHEMBL4489,601952,0
92951,CHEMBL276,1263679,1
91791,CHEMBL1293238,193725,0
10081,CHEMBL273,677136,1
64543,CHEMBL3571,516326,1
103888,CHEMBL324,152028,0
33073,CHEMBL2871,1383801,1
94669,CHEMBL4652,423271,1
31054,CHEMBL318,1385821,1
86063,CHEMBL4653,363630,0
51198,CHEMBL313,609600,0
68325,CHEMBL313,321752,0
12913,CHEMBL2470,1982880,1
31910,CHEMBL319,163433,1
71228,CHEMBL273,1951247,1
95226,CHEMBL5102,315422,0
79031,CHEMBL4336,603850,1
24839,CHEMBL2854,159251,1
23416,CHEMBL273,77146,1
72444,CHEMBL4980,647030,1
46587,CHEMBL339,543339,1
56046,CHEMBL3247,417104,1
103082,CHEMBL276,62259,0
72975,CHEMBL4642,1824192,1
83275,CHEMBL4552,46510,1
92389,CHEMBL3222,250967,1
58180,CHEMBL2564,683283,1
106329,CHEMBL2128,434778,0
96104,CHEMBL4124,330001,1
34531,CHEMBL302,1385852,1
65340,CHEMBL2564,1587165,1
83201,CHEMBL307,1440336,1
25135,CHEMBL273,58502,1
30865,CHEMBL322,211191,1
28417,CHEMBL313,253437,1
69066,CHEMBL339,81407,0
100918,CHEMBL3614,181599,0
97236,CHEMBL4402,125767,1
58614,CHEMBL3910,1959252,1
33852,CHEMBL4028,4637,1
57113,CHEMBL4980,1365111,0
2353,CHEMBL273,283530,0
75952,CHEMBL1293238,1023142,1
82458,CHEMBL2871,26749,0
59259,CHEMBL4921,580993,1
42315,CHEMBL273,120327,1
105565,CHEMBL2489,623941,0
65022,CHEMBL3459,150528,1
70094,CHEMBL3027,188863,1
65406,CHEMBL1293231,997363,0
61954,CHEMBL4477,296488,1
106365,CHEMBL1293238,944239,0
53695,CHEMBL4908,2035324,1
30129,CHEMBL4077,171891,0
93225,CHEMBL4676,340223,1
54337,CHEMBL322,318473,0
14234,CHEMBL3358,82886,0
96976,CHEMBL3802,1511117,1
97601,CHEMBL4908,2018018,1
68931,CHEMBL3229,296618,1
99948,CHEMBL4652,413370,1
78712,CHEMBL4652,413693,1
35328,CHEMBL273,1151864,1
41556,CHEMBL2176813,1974462,1
105815,CHEMBL2564,1572567,0
66121,CHEMBL2749,1614550,1
99101,CHEMBL307,2010042,1
69369,CHEMBL5102,713742,1
79265,CHEMBL6140,1997242,1
849,CHEMBL313,237193,0
69082,CHEMBL1293238,741680,1
29382,CHEMBL313,126050,1
63732,CHEMBL4908,1068628,1
72608,CHEMBL307,1355905,0
105684,CHEMBL269,441033,1
13398,CHEMBL265,200938,0
75642,CHEMBL1293231,850560,0
64685,CHEMBL3571,499066,1
66107,CHEMBL302,219711,0
67331,CHEMBL5102,349917,1
73044,CHEMBL273,629664,1
8399,CHEMBL313,88121,1
13980,CHEMBL4566,182997,0
27718,CHEMBL313,207906,1
105627,CHEMBL313,412304,1
82047,CHEMBL302,230786,1
66293,CHEMBL1293238,1023486,0
2982,CHEMBL338,36109,1
93448,CHEMBL6140,1820803,1
10692,CHEMBL5102,161857,0
53649,CHEMBL318,406441,0
64780,CHEMBL4649,616053,1
63826,CHEMBL4336,625633,1
91036,CHEMBL5160,1819417,1
14301,CHEMBL322,236840,0
52828,CHEMBL2858,487686,1
82791,CHEMBL2858,1334867,1
53986,CHEMBL2993,495704,0
80278,CHEMBL1293231,752110,0
45776,CHEMBL276,217911,1
105439,CHEMBL1293231,732035,1
86257,CHEMBL269,1442015,1
12627,CHEMBL5373,49345,0
31274,CHEMBL339,11094,0
83118,CHEMBL322,105950,1
30603,CHEMBL3138,152218,1
22398,CHEMBL2363,1238,1
33914,CHEMBL3766,214106,0
69081,CHEMBL1293231,840232,1
105532,CHEMBL4321,234337,1
36417,CHEMBL270,94136,0
92007,CHEMBL318,312240,0
77053,CHEMBL2459,369994,0
20333,CHEMBL263,216086,1
31331,CHEMBL2470,2019443,1
55738,CHEMBL2336,319852,1
22876,CHEMBL312,210611,1
88869,CHEMBL4132,627781,1
23492,CHEMBL4701,91636,0
70224,CHEMBL1293238,813539,0
61348,CHEMBL1293238,797918,0
65996,CHEMBL302,309304,1
70357,CHEMBL3223,373498,1
52527,CHEMBL318,70784,1
12580,CHEMBL4552,190521,1
54819,CHEMBL1293231,886016,1
13723,CHEMBL3199,118200,1
45562,CHEMBL313,85871,1
91571,CHEMBL323,1385110,1
28902,CHEMBL3996,1798727,1
103042,CHEMBL1075284,1732397,1
76882,CHEMBL273,243190,1
78363,CHEMBL4321,62866,1
56915,CHEMBL276,163665,1
98866,CHEMBL338,332238,1
51852,CHEMBL318,606411,1
87454,CHEMBL1293231,730464,0
48971,CHEMBL4124,34748,1
81287,CHEMBL3223,373576,1
47680,CHEMBL2854,27254,0
106351,CHEMBL313,491802,0
43410,CHEMBL318,1385668,1
20870,CHEMBL273,66697,1
59139,CHEMBL273,64066,0
45281,CHEMBL273,241818,1
24414,CHEMBL270,157822,1
98375,CHEMBL1293231,882352,0
51451,CHEMBL330,216331,0
58201,CHEMBL2622,1836130,1
19388,CHEMBL3247,254260,1
93011,CHEMBL3858,1848141,1
25074,CHEMBL313,208715,0
35767,CHEMBL2991,235347,0
33341,CHEMBL339,223633,1
65854,CHEMBL1293231,845204,0
15992,CHEMBL322,227241,0
88146,CHEMBL5263,1822167,1
84711,CHEMBL1293238,916310,1
54796,CHEMBL270,94484,1
82709,CHEMBL3229,296669,1
74812,CHEMBL313,1623353,0
105936,CHEMBL322,367183,0
24631,CHEMBL2470,1982887,1
23393,CHEMBL3369,52010,1
56093,CHEMBL4649,338908,1
48471,CHEMBL3815,262257,0
83308,CHEMBL302,88930,0
62536,CHEMBL285,78230,1
34619,CHEMBL265,9955,0
50945,CHEMBL3160,602,1
76831,CHEMBL5160,1364703,0
58559,CHEMBL270,1078125,1
18885,CHEMBL330,281983,1
20835,CHEMBL3571,127621,1
97323,CHEMBL1293238,888484,1
19138,CHEMBL3369,207090,0
72629,CHEMBL3571,576452,1
18224,CHEMBL3602,108368,1
100199,CHEMBL273,651525,1
47183,CHEMBL270,157727,1
18705,CHEMBL339,225256,0
20000,CHEMBL322,203623,1
52150,CHEMBL4321,17097,0
60160,CHEMBL2480,107975,1
26876,CHEMBL3602,543333,1
23221,CHEMBL4477,395075,1
69285,CHEMBL2163171,1014543,1
87822,CHEMBL269,469179,1
44876,CHEMBL3247,643202,0
20597,CHEMBL3602,109360,1
67921,CHEMBL4567,296275,1
65970,CHEMBL3910,486550,1
2976,CHEMBL3154,61531,1
80903,CHEMBL2858,1443639,1
102814,CHEMBL3780,1565251,1
37794,CHEMBL3067,198743,1
73658,CHEMBL1293231,801220,0
99901,CHEMBL1293231,753713,0
71089,CHEMBL4908,1068650,1
102863,CHEMBL4980,324308,0
89617,CHEMBL4908,1985527,1
46332,CHEMBL4027,273251,0
21821,CHEMBL2871,224456,1
260,CHEMBL339,228061,1
7100,CHEMBL313,552914,1
85787,CHEMBL322,1564029,0
61857,CHEMBL4552,162175,0
100503,CHEMBL5010,1748562,1
77953,CHEMBL313,592,0
99867,CHEMBL3222,1749737,1
10013,CHEMBL309,192177,1
76549,CHEMBL5102,173916,1
79318,CHEMBL339,407340,0
31800,CHEMBL4554,205180,1
50061,CHEMBL3156,103352,1
103634,CHEMBL5424,1524282,1
102381,CHEMBL265,505912,0
44213,CHEMBL318,340358,1
77513,CHEMBL276,780754,1
79314,CHEMBL304,1387031,1
66576,CHEMBL4552,1360948,1
78066,CHEMBL3833,2018012,1
36022,CHEMBL273,246942,0
25916,CHEMBL273,275423,1
25975,CHEMBL313,282450,1
81671,CHEMBL5102,1348694,1
7868,CHEMBL2176813,1974416,1
22842,CHEMBL339,113226,1
57021,CHEMBL269,356533,1
38921,CHEMBL257,10815,0
55270,CHEMBL3223,311153,1
102671,CHEMBL3766,366861,1
89204,CHEMBL3138,704330,1
27418,CHEMBL312,143208,0
60239,CHEMBL3910,1624509,0
90862,CHEMBL3222,1570533,1
10560,CHEMBL273,27347,0
104979,CHEMBL2564,382415,1
48620,CHEMBL270,566139,1
45007,CHEMBL323,138673,1
6367,CHEMBL3066,192660,0
94146,CHEMBL3747,1267565,1
48858,CHEMBL3464,118170,1
92231,CHEMBL4908,2035282,1
92514,CHEMBL3766,74594,0
45884,CHEMBL257,145234,1
54080,CHEMBL1075302,576885,1
106264,CHEMBL4980,2056320,1
73362,CHEMBL270,2093908,1
83088,CHEMBL4489,581881,0
65062,CHEMBL1075232,1996390,1
65753,CHEMBL3361,109078,1
88012,CHEMBL338,334693,0
71562,CHEMBL322,1963453,1
25311,CHEMBL3160,207370,1
94296,CHEMBL1293231,1700969,1
32631,CHEMBL318,1154346,0
68910,CHEMBL322,1268044,0
61624,CHEMBL3199,391815,1
56623,CHEMBL2567,450280,0
27114,CHEMBL2871,197318,0
57151,CHEMBL285,518245,1
32894,CHEMBL2871,204938,0
82426,CHEMBL4980,355257,0
103889,CHEMBL285,61167,0
22404,CHEMBL339,293776,1
21168,CHEMBL339,129003,0
51095,CHEMBL257,153363,1
46077,CHEMBL318,7958,1
79670,CHEMBL4477,491207,0
91518,CHEMBL318,352510,1
64256,CHEMBL276,857280,0
67334,CHEMBL313,513998,0
31271,CHEMBL3690,275434,0
49967,CHEMBL318,293052,0
32878,CHEMBL4140,104584,1
36872,CHEMBL3766,195283,1
23675,CHEMBL273,543565,1
65330,CHEMBL2851,44379,0
82074,CHEMBL4908,1993608,1
15229,CHEMBL3198,232874,0
54586,CHEMBL273,381054,1
35206,CHEMBL273,229484,1
76331,CHEMBL1770046,1143758,0
67737,CHEMBL3571,16446,1
86340,CHEMBL3222,370441,1
57758,CHEMBL3910,426581,1
30777,CHEMBL3198,208510,1
15267,CHEMBL339,108511,0
74342,CHEMBL3199,591716,0
7473,CHEMBL4566,150755,0
75736,CHEMBL1293238,120466,0
77057,CHEMBL4552,218932,1
21833,CHEMBL326,146161,1
32081,CHEMBL2625,214698,0
9462,CHEMBL318,607097,0
56308,CHEMBL2564,1448066,1
4231,CHEMBL319,4634,1
44477,CHEMBL313,216669,1
45479,CHEMBL313,212012,1
32100,CHEMBL2176813,1974458,1
74931,CHEMBL2207,2037049,1
14382,CHEMBL330,55945,1
61534,CHEMBL6140,2002236,0
58476,CHEMBL2496,467412,1
8480,CHEMBL338,1510306,1
45074,CHEMBL273,65450,1
86995,CHEMBL4774,1517953,0
85747,CHEMBL270,324310,0
86325,CHEMBL2372,1152066,0
1829,CHEMBL4054,546801,1
68230,CHEMBL313,411290,1
69535,CHEMBL311,399210,1
43290,CHEMBL3360,1385866,1
36698,CHEMBL3247,200846,1
15437,CHEMBL3198,240043,1
88651,CHEMBL1255149,1343651,1
16248,CHEMBL3247,116679,0
13405,CHEMBL5508,576902,1
9170,CHEMBL3360,340740,0
51013,CHEMBL330,279546,1
105708,CHEMBL313,332335,0
93645,CHEMBL2871,570255,1
85487,CHEMBL5102,359211,0
67553,CHEMBL1075232,1996478,1
72978,CHEMBL3048,1746989,1
86318,CHEMBL318,373116,0
59065,CHEMBL339,2053780,0
62544,CHEMBL2564,1572579,0
65548,CHEMBL313,582219,1
21373,CHEMBL270,173256,0
61538,CHEMBL3910,1251195,1
3454,CHEMBL339,258265,1
11458,CHEMBL338,78954,0
104158,CHEMBL5424,1073711,1
93559,CHEMBL270,1549608,1
84606,CHEMBL1938219,1275382,1
53815,CHEMBL6080,237122,1
103868,CHEMBL338,113123,0
81735,CHEMBL5102,418465,1
27363,CHEMBL315,240519,1
13065,CHEMBL2496,2007087,1
24249,CHEMBL276,146307,0
59855,CHEMBL4321,598495,0
13509,CHEMBL4402,163629,0
98006,CHEMBL338,1798653,1
104620,CHEMBL3455,1428529,1
28333,CHEMBL273,135464,1
60853,CHEMBL3199,302231,0
53261,CHEMBL273,311898,1
16715,CHEMBL2854,285506,0
22107,CHEMBL3571,1382735,1
42003,CHEMBL4554,205224,1
3969,CHEMBL3156,267515,1
61064,CHEMBL3358,604118,0
68421,CHEMBL3571,599844,1
15480,CHEMBL266,60592,1
82653,CHEMBL5102,1269168,0
70956,CHEMBL318,2051933,1
12057,CHEMBL273,91618,1
86314,CHEMBL318,4472,1
97667,CHEMBL339,546499,0
7356,CHEMBL273,245144,1
94116,CHEMBL1293231,887041,1
88270,CHEMBL2851,312339,1
55942,CHEMBL6140,1998176,0
12983,CHEMBL330,274077,1
81292,CHEMBL1255149,1279897,1
52116,CHEMBL4329,545555,1
95402,CHEMBL339,1339904,1
86170,CHEMBL3229,1138587,1
34775,CHEMBL339,194713,0
10527,CHEMBL3160,183856,1
95462,CHEMBL4124,438953,1
64267,CHEMBL2488,1171821,1
72118,CHEMBL1293231,1004804,1
93152,CHEMBL1075289,578242,1
40342,CHEMBL3508,188650,1
97393,CHEMBL5353,1828503,1
76191,CHEMBL1293238,912893,0
96541,CHEMBL3361,33870,1
93472,CHEMBL1293238,878683,0
70467,CHEMBL3222,1835495,1
37569,CHEMBL4031,47117,0
45561,CHEMBL2176813,1974423,0
30916,CHEMBL273,158790,0
37719,CHEMBL265,552300,0
11294,CHEMBL2854,225844,1
83782,CHEMBL318,8548,1
85195,CHEMBL320,545403,1
6375,CHEMBL4124,145829,0
41863,CHEMBL3199,199498,0
35389,CHEMBL339,156088,0
73811,CHEMBL3802,1978900,1
71770,CHEMBL270,1176651,0
62960,CHEMBL322,317043,1
74428,CHEMBL4086,1345847,1
102341,CHEMBL3199,308387,0
68465,CHEMBL5353,592575,0
722,CHEMBL318,1385847,1
48669,CHEMBL273,37222,1
103159,CHEMBL3229,489002,1
64409,CHEMBL4477,564196,1
71895,CHEMBL318,312206,0
94616,CHEMBL3762,1562127,0
70752,CHEMBL1293231,804665,1
52769,CHEMBL1293238,1702916,0
24934,CHEMBL3358,209280,0
62161,CHEMBL4335,1366253,1
96537,CHEMBL273,974841,0
106161,CHEMBL5424,1608263,1
98577,CHEMBL320,644495,0
4648,CHEMBL313,511,1
81707,CHEMBL1681617,595692,1
96681,CHEMBL4921,647339,1
68101,CHEMBL4552,103366,1
50513,CHEMBL313,48008,0
721,CHEMBL3602,94846,1
75444,CHEMBL1293231,836884,1
66129,CHEMBL2868,268284,0
45208,CHEMBL4631,291540,0
67255,CHEMBL273,566457,0
63979,CHEMBL4552,1354586,1
66753,CHEMBL3508,343199,1
90603,CHEMBL313,6491,1
5488,CHEMBL318,450849,0
55446,CHEMBL273,313072,0
75893,CHEMBL6140,1828153,1
87633,CHEMBL5102,349885,0
60327,CHEMBL1293231,736327,0
71301,CHEMBL269,703386,1
38334,CHEMBL3072,298519,1
7608,CHEMBL5508,975896,1
97992,CHEMBL265,98994,1
52357,CHEMBL318,157899,1
24681,CHEMBL3508,45023,0
89398,CHEMBL269,176803,1
50799,CHEMBL3138,197708,1
71300,CHEMBL1293238,923890,1
