,protein,mol_id,label
42268,CHEMBL1293231,755671,0
9943,CHEMBL273,578481,1
31578,CHEMBL4468,469614,0
40032,CHEMBL1293231,839371,1
37059,CHEMBL5582,176231,1
15312,CHEMBL307,517150,1
17196,CHEMBL313,601107,1
27737,CHEMBL3571,1175494,0
31792,CHEMBL4477,1280676,1
9756,CHEMBL273,361824,1
41468,CHEMBL1293231,791533,0
42052,CHEMBL1293231,734283,0
9610,CHEMBL273,311714,1
46285,CHEMBL3160,98458,0
21002,CHEMBL322,1575588,0
24584,CHEMBL338,332238,1
6811,CHEMBL2659,366872,1
42877,CHEMBL1293231,770886,0
46108,CHEMBL3037,1790460,0
45782,CHEMBL2858,1443644,1
2550,CHEMBL1293238,941234,0
30835,CHEMBL4124,631570,1
8512,CHEMBL270,1528432,1
46940,CHEMBL3222,1546168,0
16291,CHEMBL312,206429,1
49323,CHEMBL4001,1980722,1
40407,CHEMBL1293231,903880,1
25358,CHEMBL339,37089,1
25964,CHEMBL339,1951245,1
34645,CHEMBL4980,517081,1
3864,CHEMBL2331070,1522689,1
21032,CHEMBL322,454,0
46852,CHEMBL3222,1793885,1
28516,CHEMBL3686,462520,0
12807,CHEMBL2871,521273,0
4999,CHEMBL2564,348598,1
36819,CHEMBL5424,591415,0
51457,CHEMBL4908,1993605,1
4114,CHEMBL2363,126153,0
53027,CHEMBL5387,578741,0
22613,CHEMBL3229,335896,0
52085,CHEMBL5200,422336,1
8685,CHEMBL270,1946794,1
21880,CHEMBL3229,1446985,1
19412,CHEMBL318,1385753,0
39739,CHEMBL1293231,788293,1
32853,CHEMBL4566,179879,1
28503,CHEMBL3638328,1980772,0
32206,CHEMBL4552,470426,1
33472,CHEMBL4649,1354358,1
33617,CHEMBL4652,413729,1
47985,CHEMBL3738,466924,1
49400,CHEMBL4077,440392,1
17227,CHEMBL313,686627,1
23144,CHEMBL3247,555276,1
51041,CHEMBL4774,73638,0
52281,CHEMBL5263,1955059,1
40516,CHEMBL1293231,922648,1
16656,CHEMBL313,300503,1
17471,CHEMBL313,2071491,1
21952,CHEMBL3229,1558711,1
41427,CHEMBL1293231,1955020,1
24852,CHEMBL338,1957044,1
19594,CHEMBL319,361997,0
27750,CHEMBL3571,38208,0
9322,CHEMBL2724,1282564,0
17465,CHEMBL313,2058577,1
3667,CHEMBL2125,1950876,1
12022,CHEMBL285,224690,0
2707,CHEMBL1293238,1005458,0
12093,CHEMBL2851,312718,1
25325,CHEMBL339,16097,1
20260,CHEMBL320,220538,0
18052,CHEMBL3138,401449,1
45581,CHEMBL2858,113237,1
8669,CHEMBL270,1836512,1
45880,CHEMBL2858,1793887,1
17163,CHEMBL313,558272,1
2608,CHEMBL1293238,770763,0
6724,CHEMBL265,220141,0
6014,CHEMBL2564,707182,0
15034,CHEMBL3066,417903,1
21353,CHEMBL3223,313523,0
51062,CHEMBL4908,337427,1
24617,CHEMBL338,382978,1
33846,CHEMBL4653,1167929,0
22699,CHEMBL3229,612141,0
30539,CHEMBL4124,299492,1
18131,CHEMBL3138,704497,1
37740,CHEMBL6140,1993521,1
46632,CHEMBL3222,1421432,1
29996,CHEMBL3882,301600,0
14189,CHEMBL302,499951,0
63,CHEMBL1075228,352036,1
40950,CHEMBL1293231,999738,1
5179,CHEMBL2564,1069495,1
30151,CHEMBL401,110786,1
45344,CHEMBL2687,608264,1
24368,CHEMBL338,35723,1
23185,CHEMBL3247,84276,0
1268,CHEMBL1293238,850567,1
31541,CHEMBL4468,10414,0
1983,CHEMBL1293238,1236831,1
2908,CHEMBL1293238,1682602,0
30644,CHEMBL4124,436460,1
26951,CHEMBL3571,433605,1
46726,CHEMBL3222,1546658,1
23407,CHEMBL326,708205,1
43613,CHEMBL1770046,1143548,1
27087,CHEMBL3571,510407,1
46811,CHEMBL3222,1704720,1
48415,CHEMBL3910,408336,1
13580,CHEMBL302,327196,1
16350,CHEMBL312,80296,0
35660,CHEMBL5102,408246,1
22789,CHEMBL324,152164,1
53589,CHEMBL6013,447086,0
49250,CHEMBL3933,1171820,1
31152,CHEMBL4124,2028082,1
46935,CHEMBL3222,609810,0
43883,CHEMBL2128,706899,0
30727,CHEMBL4124,454365,1
23414,CHEMBL326,1053273,1
26226,CHEMBL339,512585,0
49554,CHEMBL4077,1543582,0
3307,CHEMBL1293238,1024602,0
16305,CHEMBL312,293960,1
49926,CHEMBL4321,1527080,1
34462,CHEMBL4921,647316,1
48688,CHEMBL3910,1138073,1
3813,CHEMBL2188,1786708,0
11102,CHEMBL276,820412,0
37399,CHEMBL5862,1424846,0
46954,CHEMBL3222,228057,0
52654,CHEMBL5373,16446,1
27245,CHEMBL3571,559257,1
1784,CHEMBL1293238,987529,1
17774,CHEMBL313,440888,0
9669,CHEMBL273,312844,1
34014,CHEMBL4824,478120,1
5253,CHEMBL2564,1524636,1
15113,CHEMBL3066,397678,0
2025,CHEMBL1293238,1698015,1
9196,CHEMBL270,181599,0
43095,CHEMBL1293231,869373,0
33708,CHEMBL4653,322389,1
4463,CHEMBL2470,590154,1
53602,CHEMBL6080,501261,1
8443,CHEMBL270,1383936,1
23258,CHEMBL3252,41969,0
2432,CHEMBL1293238,954805,0
30578,CHEMBL4124,339236,1
36301,CHEMBL5160,1274684,1
46978,CHEMBL3222,1517736,0
46998,CHEMBL3222,593237,0
51178,CHEMBL4908,1974453,1
3037,CHEMBL1293238,1684182,0
31786,CHEMBL4477,1280669,1
7825,CHEMBL270,97941,1
41541,CHEMBL1293231,966128,0
30916,CHEMBL4124,1179828,1
19128,CHEMBL318,517790,0
30872,CHEMBL4124,689679,1
10946,CHEMBL276,914803,1
27921,CHEMBL3602,128039,1
43189,CHEMBL1293231,771195,0
16878,CHEMBL313,390879,1
30757,CHEMBL4124,501982,1
17589,CHEMBL313,1055279,0
40201,CHEMBL1293231,870530,1
48023,CHEMBL3740,1959049,1
1579,CHEMBL1293238,928476,1
5784,CHEMBL2564,707183,0
8283,CHEMBL270,569830,1
23661,CHEMBL330,228612,1
14436,CHEMBL304,553060,1
21138,CHEMBL3223,311898,1
41914,CHEMBL1293231,926348,0
2943,CHEMBL1293238,996767,0
29445,CHEMBL3833,2005995,1
42661,CHEMBL1293231,1024993,0
39867,CHEMBL1293231,808976,1
52102,CHEMBL5200,1071836,1
11222,CHEMBL276,469364,0
20490,CHEMBL322,395794,1
25802,CHEMBL339,565324,1
2093,CHEMBL1293238,808361,0
38881,CHEMBL1075284,1794922,1
26097,CHEMBL339,150920,0
19793,CHEMBL3199,704882,1
32843,CHEMBL4566,109666,1
9704,CHEMBL273,313329,1
53060,CHEMBL5410,494823,1
6327,CHEMBL2577,1704358,1
10063,CHEMBL273,1278938,1
28451,CHEMBL3614,323578,0
2658,CHEMBL1293238,872989,0
16248,CHEMBL312,201363,1
2489,CHEMBL1293238,982813,0
12199,CHEMBL2851,1054833,1
29258,CHEMBL3833,337282,1
5732,CHEMBL2564,707986,0
45109,CHEMBL2560,348759,1
49340,CHEMBL4001,1977694,0
41501,CHEMBL1293231,1325635,0
6564,CHEMBL2625,55362,1
50366,CHEMBL4336,1271189,1
10120,CHEMBL273,1564037,1
35336,CHEMBL4980,1604466,0
1540,CHEMBL1293238,920150,1
34218,CHEMBL4824,600898,0
8396,CHEMBL270,1069186,1
29756,CHEMBL3858,1848060,1
13602,CHEMBL302,373002,1
141,CHEMBL1075228,1171007,1
29430,CHEMBL3833,2005980,1
5560,CHEMBL2564,1975774,1
32734,CHEMBL4552,1971362,0
24227,CHEMBL3361,2091762,1
27538,CHEMBL3571,1530296,1
9865,CHEMBL273,489474,1
44356,CHEMBL2207,1991339,0
8251,CHEMBL270,555607,1
28448,CHEMBL3614,1972198,0
12567,CHEMBL2871,59734,1
47728,CHEMBL3714704,2042824,1
49668,CHEMBL4140,387256,1
10216,CHEMBL273,1705505,1
37633,CHEMBL6140,1993396,1
39213,CHEMBL1255150,1733085,1
7051,CHEMBL269,331982,1
51800,CHEMBL4908,2017993,1
31422,CHEMBL4430,1141214,1
28922,CHEMBL3780,515571,1
17429,CHEMBL313,1828791,1
29886,CHEMBL3858,1848039,0
48712,CHEMBL3910,1138594,1
234,CHEMBL1075228,2071596,1
18669,CHEMBL318,222096,1
521,CHEMBL1075232,2025057,1
15066,CHEMBL3066,621176,1
460,CHEMBL1075232,2002020,1
40459,CHEMBL1293231,913036,1
26450,CHEMBL3399,449338,1
45002,CHEMBL2499,1557789,1
21429,CHEMBL3229,296700,1
4897,CHEMBL2564,305542,1
32225,CHEMBL4552,470770,1
33295,CHEMBL4649,556115,1
24945,CHEMBL338,703742,0
15396,CHEMBL307,2010042,1
27092,CHEMBL3571,516216,1
22271,CHEMBL3229,599707,0
25087,CHEMBL338,545075,0
11453,CHEMBL285,76119,1
9941,CHEMBL273,578397,1
50518,CHEMBL4464,8810,0
4296,CHEMBL2391,493127,0
3519,CHEMBL1955712,1281957,0
46762,CHEMBL3222,1572418,1
961,CHEMBL1293238,783328,1
3533,CHEMBL2021745,1431675,0
1478,CHEMBL1293238,905152,1
23618,CHEMBL330,63834,1
38478,CHEMBL6184,2028740,0
24301,CHEMBL3368,1958972,1
13581,CHEMBL302,327214,1
41954,CHEMBL1293231,956142,0
19206,CHEMBL318,1369834,0
49059,CHEMBL3910,1574182,0
22409,CHEMBL3229,1281067,0
50395,CHEMBL4336,308882,0
47990,CHEMBL3738,467056,1
28708,CHEMBL3762,1798834,1
41348,CHEMBL1293231,1687504,1
25974,CHEMBL339,1972096,1
10391,CHEMBL273,2053788,0
8969,CHEMBL270,66588,0
17029,CHEMBL313,415511,1
21107,CHEMBL3223,37860,1
13625,CHEMBL302,373065,1
45073,CHEMBL2528,613508,1
14339,CHEMBL304,316942,1
24849,CHEMBL338,1829533,1
15516,CHEMBL3072,310418,1
29186,CHEMBL3815,52963,0
46595,CHEMBL3222,1334394,1
45486,CHEMBL2854,239846,1
39506,CHEMBL1293231,736497,1
13051,CHEMBL2993,1137991,1
48965,CHEMBL3910,1727017,1
12176,CHEMBL2851,591606,1
44374,CHEMBL2207,1987450,0
24399,CHEMBL338,56250,1
12103,CHEMBL2851,312830,1
8244,CHEMBL270,522300,1
24304,CHEMBL3368,1958982,1
19673,CHEMBL3199,353882,1
40696,CHEMBL1293231,956306,1
41053,CHEMBL1293231,1019239,1
26448,CHEMBL3399,39555,1
21530,CHEMBL3229,382565,1
39107,CHEMBL1255149,1338589,1
42414,CHEMBL1293231,958403,0
11306,CHEMBL2787,1069383,1
22536,CHEMBL3229,296666,0
45243,CHEMBL2567,450802,1
15179,CHEMBL3067,236101,1
36613,CHEMBL5424,613686,1
14561,CHEMBL304,546658,0
11596,CHEMBL285,194457,1
29776,CHEMBL3858,1848089,1
29192,CHEMBL3815,1262930,0
17253,CHEMBL313,716265,1
8507,CHEMBL270,1528424,1
31664,CHEMBL4477,408351,1
32586,CHEMBL4552,1954329,1
25284,CHEMBL338,717040,0
48722,CHEMBL3910,1138609,1
23018,CHEMBL3247,200622,1
45669,CHEMBL2858,514424,1
26833,CHEMBL3571,119942,1
7303,CHEMBL269,1341204,1
21383,CHEMBL3229,38636,1
1348,CHEMBL1293238,873561,1
307,CHEMBL1075228,374051,0
52333,CHEMBL5263,1364343,0
12933,CHEMBL2977,2055625,0
37939,CHEMBL6140,1998177,1
4170,CHEMBL2363,489492,0
26158,CHEMBL339,99816,0
1106,CHEMBL1293238,811716,1
32716,CHEMBL4552,46252,0
28320,CHEMBL3602,135096,0
2570,CHEMBL1293238,1024882,0
31773,CHEMBL4477,1280651,1
30669,CHEMBL4124,438527,1
32417,CHEMBL4552,1360952,1
52294,CHEMBL5263,1965855,1
25923,CHEMBL339,1618565,1
41494,CHEMBL1293231,747873,0
40498,CHEMBL1293231,920305,1
10335,CHEMBL273,2069464,1
23022,CHEMBL3247,200671,1
30887,CHEMBL4124,1168090,1
47700,CHEMBL3621,212720,0
37293,CHEMBL5669,1612515,1
45962,CHEMBL2878,1425284,1
11127,CHEMBL276,1355925,0
8303,CHEMBL270,573269,1
16161,CHEMBL311,369915,0
46672,CHEMBL3222,1443637,1
48029,CHEMBL3740,1959059,1
4575,CHEMBL2470,1607264,1
13024,CHEMBL2993,573343,1
42577,CHEMBL1293231,855382,0
32469,CHEMBL4552,1521887,1
40392,CHEMBL1293231,901002,1
21370,CHEMBL3223,1059293,0
35944,CHEMBL5102,2022231,1
44742,CHEMBL2488,8130,1
14907,CHEMBL3066,8152,1
42209,CHEMBL1293231,757639,0
30057,CHEMBL3996,392247,1
37776,CHEMBL6140,1993562,1
25056,CHEMBL338,715593,0
47108,CHEMBL3232700,2055730,1
24685,CHEMBL338,553190,1
40451,CHEMBL1293231,912033,1
31896,CHEMBL4477,374934,0
26092,CHEMBL339,466849,0
23708,CHEMBL330,469970,0
39927,CHEMBL1293231,817457,1
37997,CHEMBL6140,2002225,1
36695,CHEMBL5424,1514549,1
3340,CHEMBL1293238,910582,0
51003,CHEMBL4774,2084315,0
13258,CHEMBL2993,139099,0
16101,CHEMBL311,2069016,0
33933,CHEMBL4701,197583,1
26770,CHEMBL3508,329326,0
12033,CHEMBL285,81135,0
27673,CHEMBL3571,1587969,0
9469,CHEMBL273,130189,1
3089,CHEMBL1293238,812579,0
44225,CHEMBL2207,1987452,1
28010,CHEMBL3602,494211,1
34081,CHEMBL4824,2041994,1
34330,CHEMBL4828,2087879,0
37442,CHEMBL6140,565601,1
39203,CHEMBL1255150,1733061,1
19712,CHEMBL3199,404971,1
28479,CHEMBL3614,1705681,0
41,CHEMBL1075214,597108,1
36071,CHEMBL5102,349059,0
11202,CHEMBL276,421520,0
17031,CHEMBL313,415513,1
14325,CHEMBL304,311677,1
3432,CHEMBL1795180,1337952,1
10215,CHEMBL273,1705367,1
22564,CHEMBL3229,562466,0
15072,CHEMBL3066,1732025,1
40453,CHEMBL1293231,912270,1
7906,CHEMBL270,249095,1
52592,CHEMBL5353,1828509,1
35812,CHEMBL5102,632467,1
38240,CHEMBL6140,2002266,0
5490,CHEMBL2564,1963840,1
47858,CHEMBL3719,1822706,1
21814,CHEMBL3229,567464,1
1421,CHEMBL1293238,887868,1
45877,CHEMBL2858,1793884,1
25157,CHEMBL338,1623360,0
52443,CHEMBL5353,489381,1
3411,CHEMBL1293238,1703682,0
31882,CHEMBL4477,340812,0
30530,CHEMBL4124,299455,1
14363,CHEMBL304,324289,1
30492,CHEMBL4124,139272,1
39220,CHEMBL1255150,1733385,1
13785,CHEMBL302,2059294,1
53163,CHEMBL5445,1833817,0
44995,CHEMBL2499,1521288,1
49497,CHEMBL4077,601950,0
5386,CHEMBL2564,1831375,1
32126,CHEMBL4552,211651,1
563,CHEMBL1075232,1996340,0
6507,CHEMBL2622,1332028,0
17127,CHEMBL313,514660,1
23270,CHEMBL3252,55295,0
20069,CHEMBL3199,354617,0
45596,CHEMBL2858,310558,1
11208,CHEMBL276,13503,0
44739,CHEMBL2480,214007,0
6569,CHEMBL2625,1368287,0
38029,CHEMBL6140,2024615,1
44866,CHEMBL2489,1270527,1
9445,CHEMBL273,85619,1
26159,CHEMBL339,172877,0
11956,CHEMBL285,224689,0
18702,CHEMBL318,324820,1
8908,CHEMBL270,1836523,0
19863,CHEMBL3199,1502828,1
28333,CHEMBL3602,5666,0
2371,CHEMBL1293238,1032570,0
17132,CHEMBL313,514855,1
9270,CHEMBL270,1787483,0
29285,CHEMBL3833,454498,1
38461,CHEMBL6184,2032259,1
19423,CHEMBL318,1424305,0
42742,CHEMBL1293231,724315,0
53380,CHEMBL5570,1993681,1
39943,CHEMBL1293231,824732,1
40888,CHEMBL1293231,990343,1
28946,CHEMBL3780,1565247,1
10043,CHEMBL273,1267701,1
6958,CHEMBL269,212650,1
45082,CHEMBL2528,613506,0
19960,CHEMBL3199,1831213,0
20188,CHEMBL320,291960,1
32412,CHEMBL4552,1360946,1
50813,CHEMBL4730,315275,1
2704,CHEMBL1293238,1114688,0
7535,CHEMBL269,2083742,0
30408,CHEMBL4108,218120,1
40574,CHEMBL1293231,932094,1
21360,CHEMBL3223,1973285,0
6775,CHEMBL265,182948,0
6065,CHEMBL2564,683005,0
8475,CHEMBL270,1442018,1
26047,CHEMBL339,259738,0
53460,CHEMBL5657,1967991,0
20763,CHEMBL322,2069659,1
31225,CHEMBL4132,627322,1
39462,CHEMBL1293231,730068,1
48927,CHEMBL3910,1620068,1
28385,CHEMBL3614,250224,1
14684,CHEMBL3048,1582188,1
48385,CHEMBL3910,367498,1
41609,CHEMBL1293231,440518,0
41287,CHEMBL1293231,1681501,1
46215,CHEMBL3112387,1784212,0
21648,CHEMBL3229,442346,1
10149,CHEMBL273,1583097,1
16620,CHEMBL313,277959,1
10739,CHEMBL276,27177,1
5380,CHEMBL2564,1782358,1
14687,CHEMBL3048,1614385,1
12426,CHEMBL2868,108428,1
41065,CHEMBL1293231,1022236,1
18593,CHEMBL318,85143,1
1746,CHEMBL1293238,981125,1
46922,CHEMBL3222,2075283,1
29352,CHEMBL3833,1989392,1
22216,CHEMBL3229,2095693,1
44575,CHEMBL2458,610708,1
16324,CHEMBL312,1500090,1
375,CHEMBL1075232,1996350,1
7356,CHEMBL269,1546386,1
31368,CHEMBL4430,122427,1
30767,CHEMBL4124,513132,1
50893,CHEMBL4773,1736449,0
20847,CHEMBL322,25383,0
5309,CHEMBL2564,1587142,1
47138,CHEMBL3259471,1747858,1
11397,CHEMBL285,8809,1
47429,CHEMBL3455,683964,1
18925,CHEMBL318,1574328,1
38764,CHEMBL1075280,1950814,0
22760,CHEMBL323,295170,0
36700,CHEMBL5424,1514563,1
42002,CHEMBL1293231,882255,0
28594,CHEMBL3753,1514004,1
34922,CHEMBL4980,1747122,1
8598,CHEMBL270,1612177,1
24836,CHEMBL338,1798495,1
44433,CHEMBL2336,334686,1
39171,CHEMBL1255149,1279285,0
22097,CHEMBL3229,1749461,1
27777,CHEMBL3571,365931,0
12195,CHEMBL2851,1051720,1
35711,CHEMBL5102,418457,1
47230,CHEMBL3263,1585771,1
53339,CHEMBL5570,1603636,1
2655,CHEMBL1293238,773629,0
13330,CHEMBL302,18511,1
38482,CHEMBL6184,449355,0
31317,CHEMBL4317,337499,1
17300,CHEMBL313,1443975,1
36557,CHEMBL5262,1787498,0
10948,CHEMBL276,937368,1
26898,CHEMBL3571,342646,1
24217,CHEMBL3361,1760198,1
19168,CHEMBL318,500336,0
44033,CHEMBL2189160,1446834,0
14729,CHEMBL3048,1834562,1
713,CHEMBL1293238,706009,1
44505,CHEMBL2336,438810,0
39994,CHEMBL1293231,833989,1
3609,CHEMBL2034805,686239,0
15821,CHEMBL309,321998,1
21001,CHEMBL322,343,0
5675,CHEMBL2564,1781528,0
39158,CHEMBL1255149,1735924,1
41970,CHEMBL1293231,764061,0
25857,CHEMBL339,1339899,1
9548,CHEMBL273,224901,1
287,CHEMBL1075228,1369848,0
25292,CHEMBL338,1268835,0
12951,CHEMBL2978,625482,1
11344,CHEMBL2804,19517,1
10194,CHEMBL273,1620758,1
6497,CHEMBL2622,16510,0
25499,CHEMBL339,152078,1
11689,CHEMBL285,570164,1
16174,CHEMBL311,1617883,0
8844,CHEMBL270,47387,0
48434,CHEMBL3910,410878,1
11972,CHEMBL285,101081,0
13927,CHEMBL302,406716,0
45538,CHEMBL2854,1358284,1
32804,CHEMBL4554,1798294,0
19038,CHEMBL318,406430,0
10580,CHEMBL273,1583196,0
17332,CHEMBL313,1559431,1
16650,CHEMBL313,300316,1
29388,CHEMBL3833,1996631,1
40489,CHEMBL1293231,919541,1
517,CHEMBL1075232,2025052,1
25038,CHEMBL338,2080592,0
5266,CHEMBL2564,1572983,1
33951,CHEMBL4720,366040,1
53166,CHEMBL5445,1575313,0
50443,CHEMBL4402,120114,0
47785,CHEMBL3719,321890,1
39441,CHEMBL1293231,727063,1
562,CHEMBL1075232,2038318,1
34846,CHEMBL4980,1440680,1
15274,CHEMBL307,386265,1
36443,CHEMBL5221,507621,0
45757,CHEMBL2858,1426949,1
32775,CHEMBL4554,82751,1
21467,CHEMBL3229,312994,1
17058,CHEMBL313,447955,1
36104,CHEMBL5102,1269173,0
39991,CHEMBL1293231,833409,1
22761,CHEMBL323,291833,0
16919,CHEMBL313,396006,1
25131,CHEMBL338,316868,0
24315,CHEMBL3368,1275403,0
43824,CHEMBL2079848,1365317,1
53138,CHEMBL5412,399526,0
20144,CHEMBL3199,458581,0
37454,CHEMBL6140,1263177,1
5209,CHEMBL2564,1151293,1
28655,CHEMBL3754,1739930,1
33123,CHEMBL4649,305816,1
11574,CHEMBL285,193916,1
16437,CHEMBL3124733,2055725,1
36299,CHEMBL5160,1274676,1
48379,CHEMBL3910,367471,1
42603,CHEMBL1293231,586150,0
11713,CHEMBL285,28023,0
825,CHEMBL1293238,750434,1
43457,CHEMBL1293231,930242,0
15354,CHEMBL307,1440357,1
31669,CHEMBL4477,408360,1
902,CHEMBL1293238,768151,1
9673,CHEMBL273,312881,1
24075,CHEMBL3360,469024,1
10062,CHEMBL273,1278937,1
16600,CHEMBL313,277399,1
39133,CHEMBL1255149,1343661,1
12264,CHEMBL2851,1758213,1
24951,CHEMBL338,109774,0
50153,CHEMBL4329,1447326,1
246,CHEMBL1075228,2071617,1
7551,CHEMBL269,2083741,0
30933,CHEMBL4124,1264935,1
23458,CHEMBL326,1479175,0
44894,CHEMBL2489,1345855,1
18229,CHEMBL3138,1564481,1
31237,CHEMBL4132,627598,1
18726,CHEMBL318,340920,1
10130,CHEMBL273,1565928,1
49016,CHEMBL3910,349354,0
38955,CHEMBL1075291,2089352,1
25647,CHEMBL339,312706,1
33564,CHEMBL4652,413367,1
28747,CHEMBL3762,1972674,0
44851,CHEMBL2489,1270507,1
46381,CHEMBL3222,227992,1
52885,CHEMBL5373,328784,0
24839,CHEMBL338,1829517,1
9880,CHEMBL273,490508,1
36187,CHEMBL5102,304344,0
19469,CHEMBL319,88790,1
17189,CHEMBL313,600960,1
31092,CHEMBL4124,1421862,1
39932,CHEMBL1293231,817970,1
51140,CHEMBL4908,1974412,1
13349,CHEMBL302,122998,1
37950,CHEMBL6140,1998197,1
33874,CHEMBL4653,307942,0
47004,CHEMBL3222,1427337,0
14002,CHEMBL302,575884,0
32447,CHEMBL4552,1366046,1
14934,CHEMBL3066,72529,1
6900,CHEMBL269,87052,1
12337,CHEMBL2851,1759202,0
21324,CHEMBL3223,1059295,0
46209,CHEMBL3112387,1784195,0
45365,CHEMBL2749,345141,1
32776,CHEMBL4554,82908,1
46179,CHEMBL3084,68407,1
464,CHEMBL1075232,2002024,1
34430,CHEMBL4921,580957,1
51785,CHEMBL4908,2017978,1
53195,CHEMBL5497,418900,1
31997,CHEMBL4503,514397,1
17221,CHEMBL313,675973,1
24073,CHEMBL3360,426644,1
52034,CHEMBL4972,600875,0
49535,CHEMBL4077,581884,0
2194,CHEMBL1293238,1700594,0
35712,CHEMBL5102,418459,1
39711,CHEMBL1293231,781435,1
26900,CHEMBL3571,363837,1
22479,CHEMBL3229,1620420,0
300,CHEMBL1075228,363333,0
30102,CHEMBL3996,1547379,1
21303,CHEMBL3223,1059045,0
36457,CHEMBL5221,507627,0
37078,CHEMBL5582,176634,1
15153,CHEMBL3066,1544700,0
22233,CHEMBL3229,402256,0
27126,CHEMBL3571,516320,1
5312,CHEMBL2564,1587145,1
49552,CHEMBL4077,400686,0
13487,CHEMBL302,303690,1
50115,CHEMBL4329,514258,1
31335,CHEMBL4317,2062427,1
46382,CHEMBL3222,228082,1
4472,CHEMBL2470,613435,1
25201,CHEMBL338,714123,0
47390,CHEMBL3414410,1840085,1
40610,CHEMBL1293231,943192,1
7650,CHEMBL269,1158759,0
6805,CHEMBL265,88228,0
46019,CHEMBL3037,374569,1
33553,CHEMBL4649,1353824,0
25805,CHEMBL339,567160,1
10096,CHEMBL273,1559290,1
30704,CHEMBL4124,448742,1
44173,CHEMBL2207,1987393,1
32958,CHEMBL4567,296277,1
41285,CHEMBL1293231,1681422,1
38209,CHEMBL6140,2002268,0
36934,CHEMBL5508,1163942,1
21039,CHEMBL322,2054039,0
1046,CHEMBL1293238,800501,1
25729,CHEMBL339,434375,1
49575,CHEMBL4077,400775,0
26543,CHEMBL3403,511972,0
22703,CHEMBL3229,353280,0
28613,CHEMBL3753,686575,0
4551,CHEMBL2470,1561201,1
12275,CHEMBL2851,1758236,1
48599,CHEMBL3910,559352,1
50450,CHEMBL4420,520345,1
428,CHEMBL1075232,1996482,1
33898,CHEMBL4664,517680,0
22619,CHEMBL3229,1272941,0
30163,CHEMBL401,1581188,0
24540,CHEMBL338,316725,1
43688,CHEMBL1795126,1161372,1
3289,CHEMBL1293238,843374,0
22832,CHEMBL324,335908,1
37221,CHEMBL5669,582669,1
5700,CHEMBL2564,1779867,0
24651,CHEMBL338,471757,1
43177,CHEMBL1293231,958020,0
40955,CHEMBL1293231,1000409,1
46074,CHEMBL3037,364512,0
27063,CHEMBL3571,474975,1
34593,CHEMBL4980,325179,1
12173,CHEMBL2851,513948,1
9979,CHEMBL273,651556,1
38180,CHEMBL6140,1993601,0
38187,CHEMBL6140,2002253,0
30700,CHEMBL4124,447927,1
9825,CHEMBL273,395044,1
18847,CHEMBL318,606472,1
52545,CHEMBL5353,1612472,1
6819,CHEMBL2659,366880,1
36165,CHEMBL5102,1052807,0
23415,CHEMBL326,1053275,1
13744,CHEMBL302,1442802,1
23050,CHEMBL3247,417131,1
26994,CHEMBL3571,466041,1
48697,CHEMBL3910,1138083,1
25503,CHEMBL339,152260,1
40012,CHEMBL1293231,836847,1
45412,CHEMBL2749,318247,0
32339,CHEMBL4552,1251225,1
4218,CHEMBL2383,378315,0
21969,CHEMBL3229,1570507,1
9862,CHEMBL273,466849,1
24400,CHEMBL338,57700,1
2138,CHEMBL1293238,809096,0
27138,CHEMBL3571,516332,1
28284,CHEMBL3602,166264,0
25601,CHEMBL339,258933,1
16789,CHEMBL313,329258,1
2136,CHEMBL1293238,874697,0
8626,CHEMBL270,1731694,1
1020,CHEMBL1293238,794609,1
40186,CHEMBL1293231,868183,1
31296,CHEMBL4317,74908,1
31724,CHEMBL4477,555430,1
13733,CHEMBL302,1385742,1
39593,CHEMBL1293231,755045,1
9992,CHEMBL273,1151782,1
35278,CHEMBL4980,1264706,0
46713,CHEMBL3222,1546230,1
50232,CHEMBL4335,1366260,1
29493,CHEMBL3833,2006047,1
24412,CHEMBL338,79194,1
19506,CHEMBL319,379391,1
23982,CHEMBL3358,44691,0
16334,CHEMBL312,18503,0
38274,CHEMBL6140,1989166,0
11746,CHEMBL285,80139,0
11132,CHEMBL276,897506,0
11776,CHEMBL285,27970,0
2114,CHEMBL1293238,808968,0
11716,CHEMBL285,80525,0
13311,CHEMBL3014,136305,1
38823,CHEMBL1075284,1572883,1
48933,CHEMBL3910,1620134,1
18276,CHEMBL3138,2069228,1
13861,CHEMBL302,1607599,0
6290,CHEMBL2577,561070,1
35983,CHEMBL5102,315114,0
3051,CHEMBL1293238,963818,0
44153,CHEMBL2207,1987366,1
52287,CHEMBL5263,1965848,1
35525,CHEMBL5102,296813,1
21575,CHEMBL3229,387654,1
41939,CHEMBL1293231,1289985,0
4829,CHEMBL2496,435067,0
1067,CHEMBL1293238,804879,1
45110,CHEMBL2560,348766,1
43812,CHEMBL1938219,1275209,0
26694,CHEMBL3508,225471,1
24049,CHEMBL3360,296221,1
18058,CHEMBL3138,401459,1
34484,CHEMBL4921,1612728,1
35708,CHEMBL5102,417840,1
295,CHEMBL1075228,363214,0
21857,CHEMBL3229,1167741,1
23188,CHEMBL3247,407287,0
7484,CHEMBL269,2012701,1
48762,CHEMBL3910,1251304,1
38574,CHEMBL1075140,1139564,1
10193,CHEMBL273,1620757,1
49746,CHEMBL4140,322370,0
14064,CHEMBL302,622385,0
29442,CHEMBL3833,2005992,1
